fecha,temperature_2m,surface_pressure,relative_humidity_2m
2025-07-23,25.2,1011.7,92
2025-07-24,26.8,1011.1,83
2025-07-25,26.8,1009.5,75
2025-07-26,27.5,1008.8,71
2025-07-27,26.3,1010.5,82
2025-07-28,26.5,1010.2,89
2025-07-29,24.6,1011.1,93
2025-07-30,26.2,1010.5,89
2025-07-31,27.2,1011.4,81
2025-08-01,26.1,1012.5,90
2025-08-02,25.1,1009.5,90
2025-08-03,29.2,1009.3,76
2025-08-04,25.5,1011.6,92
2025-08-05,27.5,1011.6,80
2025-08-06,25.0,1011.6,92
2025-08-07,26.7,1009.2,84
2025-08-08,26.6,1008.5,87
2025-08-09,25.6,1010.0,91
2025-08-10,29.3,1009.4,67
2025-08-11,27.4,1009.7,80
2025-08-12,28.6,1008.9,75
2025-08-13,26.6,1008.5,89
2025-08-14,24.7,1009.5,93
2025-08-15,25.7,1008.9,89
2025-08-16,25.8,1004.1,81
2025-08-17,29.8,1000.1,71
2025-08-18,27.7,1005.5,80
2025-08-19,27.8,1007.0,82
2025-08-20,27.5,1008.3,88
2025-08-21,27.6,1008.6,84
2025-08-22,28.0,1007.7,73
2025-08-23,24.9,1009.0,91
2025-08-24,30.6,1009.1,71
2025-08-25,26.7,1011.0,80
2025-08-26,24.5,1011.0,94
2025-08-27,25.9,1010.2,92
2025-08-28,27.0,1010.6,86
2025-08-29,27.2,1008.8,85
2025-08-30,26.0,1008.0,87
2025-08-31,30.6,1007.0,66
2025-09-01,27.7,1008.4,81
2025-09-02,27.8,1008.6,80
2025-09-03,25.9,1008.2,91
2025-09-04,26.3,1008.0,86
2025-09-05,26.4,1009.4,83
2025-09-06,25.9,1009.4,92
2025-09-07,28.8,1008.6,73
2025-09-08,25.4,1008.5,90
2025-09-09,27.2,1008.7,86
2025-09-10,27.4,1009.1,82
2025-09-11,28.0,1007.8,81
2025-09-12,27.5,1007.6,81
2025-09-13,27.7,1006.8,82
2025-09-14,31.6,1005.8,59
2025-09-15,27.7,1009.0,80
2025-09-16,26.5,1007.6,87
2025-09-17,24.7,1005.8,92
2025-09-18,24.6,1005.7,96
2025-09-19,26.4,1006.4,87
2025-09-20,27.0,1007.1,85
2025-09-21,29.4,1006.6,76
2025-09-22,25.3,1007.4,93
2025-09-23,26.8,1007.3,85
2025-09-24,26.4,1007.2,85
2025-09-25,24.0,1007.1,96
2025-09-26,24.6,1005.7,93
2025-09-27,26.5,1005.5,87
2025-09-28,29.7,1006.2,70
2025-09-29,27.5,1008.4,80
2025-09-30,27.4,1007.7,80
2025-10-01,27.1,1007.9,82
2025-10-02,26.6,1007.6,84
2025-10-03,27.3,1006.0,79
2025-10-04,26.3,1006.9,87
2025-10-05,31.0,1006.4,62
2025-10-06,25.5,1006.3,90
2025-10-07,26.6,1006.0,90
2025-10-08,27.1,1005.8,89
2025-10-09,26.5,1005.4,90
2025-10-10,27.9,1005.3,82
2025-10-11,27.8,1005.0,82
2025-10-12,27.3,1006.4,81
2025-10-13,27.3,1006.6,80
2025-10-14,27.1,1004.9,85
2025-10-15,27.6,1001.8,74
2025-10-16,24.8,1003.1,94
2025-10-17,25.0,1005.1,90
2025-10-18,25.6,1008.5,92
2025-10-19,29.7,1008.2,73
2025-10-20,22.7,1008.6,96
2025-10-21,23.5,1007.8,97
2025-10-22,23.1,1006.8,97
2025-10-23,23.0,1007.5,96
2025-10-24,23.0,1005.7,98
2025-10-25,23.1,1006.2,98
2025-10-26,26.8,1005.0,83
2025-10-27,23.1,1005.5,98
2025-10-28,25.0,1006.2,91
2025-10-29,26.8,1005.6,85
2025-10-30,26.6,1007.1,87
2025-10-31,26.7,1008.1,85
2025-11-01,25.5,1007.6,91
2025-11-02,29.5,1009.4,68
2025-11-03,25.6,1010.2,84
2025-11-04,24.1,1010.7,89
2025-11-05,23.8,1010.3,91
2025-11-06,25.5,1008.6,87
2025-11-07,25.9,1006.7,86
2025-11-08,24.7,1008.5,86
2025-11-09,28.3,1008.0,76
2025-11-10,25.4,1010.6,85
2025-11-11,26.0,1009.5,88
2025-11-12,25.0,1009.3,87
2025-11-13,26.1,1008.9,84
2025-11-14,25.7,1007.3,87
2025-11-15,22.9,1006.9,94
2025-11-16,28.2,1005.0,64
2025-11-17,25.7,1009.3,83
2025-11-18,25.0,1010.4,83
2025-11-19,24.9,1009.4,89
2025-11-20,23.8,1008.2,89
2025-11-21,24.7,1008.8,84
2025-11-22,24.1,1008.9,76
2025-11-23,27.9,1007.1,62
2025-11-24,24.3,1009.5,75
2025-11-25,24.4,1010.9,85
2025-11-26,24.9,1010.0,81
2025-11-27,24.4,1009.3,84
2025-11-28,22.3,1009.6,96
2025-11-29,23.8,1010.0,85
2025-11-30,25.8,1007.6,78
2025-12-01,23.4,1007.7,86
2025-12-02,25.1,1007.6,76
2025-12-03,24.2,1009.8,90
2025-12-04,25.2,1009.9,79
2025-12-05,24.6,1009.7,87
2025-12-06,24.9,1009.9,82
2025-12-07,28.1,1009.0,62
2025-12-08,24.9,1009.3,85
2025-12-09,25.3,1008.4,84
2025-12-10,25.8,1009.0,77
2025-12-11,25.4,1009.8,84
2025-12-12,23.8,1009.7,94
2025-12-13,25.3,1010.1,80
2025-12-14,28.7,1008.0,63
2025-12-15,25.7,1008.8,83
2025-12-16,25.4,1008.4,81
2025-12-17,25.8,1007.9,82
2025-12-18,25.0,1010.2,77
2025-12-19,24.5,1010.7,91
2025-12-20,24.5,1010.2,77
2025-12-21,28.6,1008.9,64
2025-12-22,22.8,1010.4,92
2025-12-23,23.5,1010.5,84
2025-12-24,22.5,1011.0,88
2025-12-25,22.5,1009.7,65
2025-12-26,22.5,1010.5,82
2025-12-27,23.8,1010.0,78
2025-12-28,27.3,1009.1,58
2025-12-29,22.9,1010.2,77
2025-12-30,23.2,1009.4,83
2025-12-31,21.9,1010.6,95
2026-01-01,23.1,1009.8,96
2026-01-02,22.5,1008.4,86
2026-01-03,23.9,1008.5,90
2026-01-04,27.3,1007.3,72
2026-01-05,22.1,1009.1,96
2026-01-06,23.1,1009.5,78
2026-01-07,23.0,1010.5,83
2026-01-08,23.6,1011.6,79
2026-01-09,22.5,1010.9,92
2026-01-10,23.4,1010.2,84
2026-01-11,28.2,1008.7,60
2026-01-12,23.3,1010.2,88
2026-01-13,24.3,1009.5,83
2026-01-14,24.5,1008.2,84
2026-01-15,24.9,1008.3,85
2026-01-16,24.6,1011.5,86
2026-01-17,24.5,1011.2,79
2026-01-18,28.6,1008.2,52
2026-01-19,24.8,1010.2,82
2026-01-20,22.9,1011.3,90
2026-01-21,23.0,1010.4,90
2026-01-22,24.7,1009.2,75
2026-01-23,23.6,1010.2,90
2026-01-24,23.6,1011.1,92
2026-01-25,27.9,1010.4,64
2026-01-26,25.0,1012.4,81
2026-01-27,24.7,1011.7,84
2026-01-28,23.9,1010.1,84
2026-01-29,24.3,1009.1,82
2026-01-30,24.4,1008.9,85
2026-01-31,25.0,1008.0,87
2026-02-01,27.1,1007.5,78
2026-02-02,21.1,1013.0,74
2026-02-03,21.9,1014.3,72
2026-02-04,24.2,1012.0,74
2026-02-05,25.3,1007.9,80
2026-02-06,24.8,1008.4,82
2026-02-07,23.3,1010.7,79
2026-02-08,27.8,1010.8,53
2026-02-09,22.3,1013.4,72
2026-02-10,21.5,1014.2,63
2026-02-11,22.5,1012.4,70
2026-02-12,23.9,1009.9,88
2026-02-13,22.6,1009.7,90
2026-02-14,22.7,1010.4,83
2026-02-15,28.0,1009.1,53
2026-02-16,24.3,1010.3,88
2026-02-17,24.0,1011.3,83
2026-02-18,24.6,1010.6,74
2026-02-19,24.6,1009.6,82
2026-02-20,24.5,1010.0,80
2026-02-21,24.9,1010.6,80
2026-02-22,27.6,1009.8,63
2026-02-23,24.4,1008.1,81
2026-02-24,21.9,1010.3,95
2026-02-25,21.4,1011.0,90
2026-02-26,25.0,1010.2,75
2026-02-27,24.6,1009.6,77
2026-02-28,24.8,1009.4,76
2026-03-01,26.5,1009.1,67
2026-03-02,24.2,1009.3,86
2026-03-03,23.7,1009.9,86
2026-03-04,23.5,1011.6,79
2026-03-05,22.7,1011.6,88
2026-03-06,22.7,1011.4,86
2026-03-07,21.0,1011.3,97
2026-03-08,23.1,1009.8,87
2026-03-09,21.9,1012.3,96
2026-03-10,22.8,1012.0,85
2026-03-11,21.3,1011.6,95
2026-03-12,23.7,1010.1,80
2026-03-13,22.8,1010.6,94
2026-03-14,24.1,1011.0,85
2026-03-15,28.1,1008.9,59
2026-03-16,25.0,1010.4,75
2026-03-17,24.5,1010.1,78
2026-03-18,24.1,1009.1,81
2026-03-19,24.3,1006.8,75
2026-03-20,24.6,1004.4,75
2026-03-21,22.3,1006.4,87
2026-03-22,28.2,1007.0,52
2026-03-23,23.7,1008.8,72
2026-03-24,24.3,1008.7,71
2026-03-25,24.6,1008.8,77
2026-03-26,21.9,1009.3,94
2026-03-27,22.3,1009.3,93
2026-03-28,23.2,1009.7,86
2026-03-29,28.8,1009.4,45
2026-03-30,23.0,1011.1,80
2026-03-31,23.6,1010.0,77
2026-04-01,24.3,1009.1,73
2026-04-02,22.0,1009.9,90
2026-04-03,24.4,1010.1,73
2026-04-04,22.7,1009.5,90
2026-04-05,25.4,1007.8,77
2026-04-06,25.3,1006.9,82
2026-04-07,24.6,1007.7,86
2026-04-08,25.6,1008.9,84
2026-04-09,25.6,1008.9,83
2026-04-10,25.7,1008.8,85
2026-04-11,23.6,1009.6,95
2026-04-12,27.3,1008.0,75
2026-04-13,23.4,1008.3,84
2026-04-14,23.5,1007.3,76
2026-04-15,23.8,1007.1,86
2026-04-16,22.2,1007.7,96
2026-04-17,22.7,1007.9,94
2026-04-18,22.6,1007.9,94
2026-04-19,27.4,1008.1,70
2026-04-20,25.2,1008.3,81
2026-04-21,24.9,1008.3,81
2026-04-22,22.7,1008.2,96
2026-04-23,23.7,1006.9,90
2026-04-24,24.6,1005.7,79
2026-04-25,24.6,1005.5,85
2026-04-26,28.1,1005.7,64
2026-04-27,25.9,1009.1,86
2026-04-28,23.4,1009.3,96
2026-04-29,22.9,1006.6,94
2026-04-30,23.1,1007.9,94
2026-05-01,25.5,1007.3,85
2026-05-02,26.1,1009.1,84
2026-05-03,28.9,1009.1,62
2026-05-04,26.0,1008.6,78
2026-05-05,25.8,1010.1,77
2026-05-06,26.1,1010.1,80
2026-05-07,26.2,1009.2,84
2026-05-08,26.1,1008.4,79
2026-05-09,26.6,1009.0,75
2026-05-10,28.0,1010.4,70
2026-05-11,25.7,1010.1,84
2026-05-12,26.2,1010.3,78
2026-05-13,26.4,1009.6,78
2026-05-14,26.6,1009.9,79
2026-05-15,26.4,1010.4,84
2026-05-16,26.9,1009.8,83
2026-05-17,29.2,1010.2,65
2026-05-18,27.1,1011.1,74
2026-05-19,26.8,1010.8,72
2026-05-20,25.8,1010.0,78
2026-05-21,26.3,1009.9,77
2026-05-22,25.1,1010.3,90
2026-05-23,25.1,1011.1,88
2026-05-24,27.2,1010.8,73
2026-05-25,23.6,1011.3,96
2026-05-26,24.9,1011.1,88
2026-05-27,25.2,1011.0,88
2026-05-28,26.5,1009.2,83
2026-05-29,26.7,1009.5,81
2026-05-30,26.7,1010.3,78
2026-05-31,29.9,1009.5,68
2026-06-01,26.8,1010.2,79
2026-06-02,27.0,1010.5,76
2026-06-03,26.9,1009.5,76
2026-06-04,26.6,1010.4,76
2026-06-05,26.7,1010.3,79
2026-06-06,26.3,1009.0,86
2026-06-07,29.6,1009.5,65
2026-06-08,27.3,1012.4,80
2026-06-09,26.9,1010.7,80
2026-06-10,26.9,1009.5,79
2026-06-11,26.4,1010.1,84
2026-06-12,25.9,1010.3,85
2026-06-13,26.9,1011.2,79
2026-06-14,30.5,1011.1,59
2026-06-15,27.5,1012.0,75
2026-06-16,27.4,1010.8,73
2026-06-17,27.3,1011.6,76
2026-06-18,27.3,1012.0,76
2026-06-19,28.4,1011.5,76
2026-06-20,27.6,1010.0,79
2026-06-21,30.7,1010.2,59
2026-06-22,27.8,1012.8,78
2026-06-23,27.1,1011.6,72
2026-06-24,25.5,1010.6,93
2026-06-25,26.9,1011.8,84
2026-06-26,27.3,1013.0,85
2026-06-27,24.8,1011.1,95
2026-06-28,29.7,1009.6,68
2026-06-29,27.1,1010.3,84
2026-06-30,27.3,1009.0,84
2026-07-01,26.3,1009.2,90
2026-07-02,25.8,1011.1,91
2026-07-03,26.1,1011.9,88
2026-07-04,27.5,1011.8,74
2026-07-05,30.4,1011.3,68
2026-07-06,26.6,1012.2,86
2026-07-07,25.6,1012.3,86
2026-07-08,25.8,1013.0,85
2026-07-09,26.6,1012.3,89
2026-07-10,27.5,1012.5,77
2026-07-11,27.2,1012.3,74
2026-07-12,32.5,1010.9,50
2026-07-13,23.2,1013.0,95
2026-07-14,26.7,1011.3,92
2026-07-15,27.3,1010.9,79
2026-07-16,27.3,1011.5,81
2026-07-17,27.7,1011.8,81
2026-07-18,27.6,1010.6,83
2026-07-19,30.2,1009.8,63
2026-07-20,27.6,1009.9,78
2026-07-21,27.7,1007.9,72
2026-07-22,27.5,1007.7,79
2026-07-23,27.0,1010.0,79
2026-07-24,27.5,1011.5,80
2026-07-25,28.4,1011.2,83
2026-07-26,30.9,1009.3,62
2026-07-27,27.9,1008.9,76
2026-07-28,28.2,1009.4,77
2026-07-29,29.0,1010.4,74
2026-07-30,28.5,1011.7,76
2026-07-31,27.0,1010.7,85
2026-08-01,27.5,1009.1,79
2026-08-02,27.3,1010.4,80
2026-08-03,28.0,1009.2,79
2026-08-04,27.5,1009.6,82
2026-08-05,26.4,1009.0,89
2026-08-06,27.4,1011.0,82
2026-08-07,26.5,1010.9,86
2026-08-08,28.0,1010.2,82
2026-08-09,32.0,1009.6,53
2026-08-10,28.4,1011.6,86
2026-08-11,27.0,1010.0,86
2026-08-12,27.1,1009.1,84
2026-08-13,28.5,1010.5,76
2026-08-14,29.1,1012.6,71
2026-08-15,28.5,1010.8,67
2026-08-16,32.7,1009.2,53
2026-08-17,27.7,1010.5,83
2026-08-18,27.6,1010.1,78
2026-08-19,27.6,1010.3,84
2026-08-20,28.1,1010.9,77
2026-08-21,27.6,1010.8,83
2026-08-22,27.4,1009.5,86
2026-08-23,30.9,1008.6,60
2026-08-24,27.8,1009.7,83
2026-08-25,28.2,1010.3,81
2026-08-26,27.3,1009.3,90
2026-08-27,26.7,1008.4,85
2026-08-28,27.2,1008.4,90
2026-08-29,28.6,1008.6,81
2026-08-30,30.7,1008.0,70
2026-08-31,26.7,1008.8,93
2026-09-01,27.4,1009.2,84
2026-09-02,25.6,1008.7,88
2026-09-03,24.6,1009.2,95
